frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
102,True,True,-1.000000,1.000000,224.250000,-315.820007,17.010000,-49.649998,-842.589966,8.340000,-0.003477,-0.003256,0.731176,-0.682172,0.000000,0.000000,-2.499300
103,True,True,-1.000000,1.000000,223.839996,-322.839996,17.010000,-66.970001,-845.649963,8.340000,-0.003509,-0.003218,0.738239,-0.674522,0.000000,0.000000,-2.498900
104,True,True,-1.000000,1.000000,223.279999,-329.889984,17.010000,-84.430000,-848.299988,8.340000,-0.003542,-0.003180,0.745224,-0.666797,0.000000,0.000000,-2.498400
105,True,True,-1.000000,1.000000,222.580002,-336.959991,17.010000,-102.029999,-850.539978,8.340000,-0.003574,-0.003142,0.752127,-0.659001,0.000000,0.000000,-2.497700
106,True,True,-1.000000,1.000000,221.729996,-344.049988,17.010000,-119.759995,-852.369995,8.340000,-0.003606,-0.003105,0.758946,-0.651136,0.000000,0.000000,-2.496900
107,True,True,-1.000000,1.000000,220.729996,-351.149994,17.010000,-137.610001,-853.779968,8.340000,-0.003639,-0.003067,0.765679,-0.643205,0.000000,0.000000,-2.496000
108,True,True,-1.000000,1.000000,219.580002,-358.259979,17.010000,-155.559998,-854.760010,8.340000,-0.003671,-0.003029,0.772325,-0.635210,0.000000,0.000000,-2.495000
109,True,True,-1.000000,1.000000,218.279999,-365.380005,17.010000,-173.599991,-855.320007,8.340000,-0.003704,-0.002991,0.778888,-0.627145,0.000000,0.000000,-2.493900
110,True,True,-1.000000,1.000000,216.830002,-372.509979,17.010000,-191.720001,-855.449951,8.340000,-0.003736,-0.002954,0.785365,-0.619015,0.000000,0.000000,-2.492700
111,True,True,-1.000000,1.000000,215.229996,-379.639984,17.010000,-209.909988,-855.149963,8.340000,-0.003768,-0.002916,0.791751,-0.610825,0.000000,0.000000,-2.491400
112,True,True,-1.000000,1.000000,213.479996,-386.769989,17.010000,-228.159988,-854.419983,8.340000,-0.003801,-0.002878,0.798051,-0.602571,0.000000,0.000000,-2.490000
113,True,True,-1.000000,1.000000,211.580002,-393.889984,17.010000,-246.459991,-853.260010,8.340000,-0.003828,-0.002840,0.804260,-0.594258,0.000000,0.000000,-2.488500
114,True,True,-1.000000,1.000000,209.529999,-401.000000,17.010000,-264.790009,-851.669983,8.340000,-0.003855,-0.002803,0.810380,-0.585885,0.000000,0.000000,-2.486900
115,True,True,-1.000000,1.000000,207.319992,-408.100006,17.010000,-283.139984,-849.639954,8.340000,-0.003882,-0.002765,0.816406,-0.577458,0.000000,-0.000100,-2.485200
116,True,True,-1.000000,1.000000,204.959991,-415.179993,17.010000,-301.500000,-847.179993,8.340000,-0.003909,-0.002722,0.822343,-0.568972,0.000000,-0.000200,-2.483400
117,True,True,-1.000000,1.000000,202.449997,-422.239990,17.010000,-319.859985,-844.289978,8.340000,-0.003936,-0.002679,0.828186,-0.560432,0.000000,-0.000200,-2.481600
118,True,True,-1.000000,1.000000,199.779999,-429.279999,17.010000,-338.209991,-840.959961,8.340000,-0.003962,-0.002635,0.833937,-0.551838,0.000000,-0.000200,-2.479700
119,True,True,-1.000000,1.000000,196.959991,-436.289978,17.010000,-356.539978,-837.199951,8.340000,-0.003989,-0.002592,0.839596,-0.543191,0.000000,-0.000200,-2.477700
120,True,True,-1.000000,1.000000,193.989990,-443.269989,17.010000,-374.829987,-833.010010,8.340000,-0.004016,-0.002549,0.845159,-0.534494,0.000000,-0.000200,-2.475600
121,True,True,-1.000000,1.000000,190.869995,-450.209991,17.010000,-393.079987,-828.389954,8.340000,-0.004043,-0.002506,0.850626,-0.525749,0.000000,-0.000200,-2.473500
122,True,True,-1.000000,1.000000,187.589996,-457.109985,17.010000,-411.269989,-823.339966,8.340000,-0.004070,-0.002463,0.855999,-0.516956,0.000000,-0.000200,-2.471300
123,True,True,-1.000000,1.000000,184.159988,-463.970001,17.010000,-429.389984,-817.869995,8.340000,-0.004097,-0.002420,0.861277,-0.508114,0.000000,-0.000200,-2.469000
124,True,True,-1.000000,1.000000,180.580002,-470.789978,17.010000,-447.429993,-811.969971,8.340000,-0.004124,-0.002376,0.866457,-0.499228,0.000000,-0.000200,-2.466700
125,True,True,-1.000000,1.000000,176.849991,-477.559998,17.010000,-465.379974,-805.649963,8.340000,-0.004151,-0.002333,0.871544,-0.490294,0.000000,-0.000100,-2.464300
126,True,True,-1.000000,1.000000,172.970001,-484.269989,17.010000,-483.229980,-798.909973,8.340000,-0.004173,-0.002290,0.876533,-0.481317,0.000000,0.000000,-2.461900
127,True,True,-1.000000,1.000000,168.940002,-490.929993,17.010000,-500.970001,-791.750000,8.340000,-0.004194,-0.002247,0.881424,-0.472303,0.000000,0.000000,-2.459400
128,True,True,-1.000000,1.000000,164.769989,-497.529999,17.010000,-518.589966,-784.179993,8.340000,-0.004216,-0.002204,0.886218,-0.463245,0.000000,0.000000,-2.456900
129,True,True,-1.000000,1.000000,160.449997,-504.059998,17.010000,-536.080017,-776.200012,8.340000,-0.004238,-0.002161,0.890913,-0.454149,0.000000,0.000000,-2.454300
130,True,True,-1.000000,1.000000,155.979996,-510.529999,17.010000,-553.429993,-767.809998,8.340000,-0.004259,-0.002117,0.895510,-0.445016,0.000000,0.000000,-2.451700
131,True,True,-1.000000,1.000000,151.369995,-516.929993,17.010000,-570.630005,-759.019958,8.340000,-0.004281,-0.002074,0.900009,-0.435845,0.000000,-0.000100,-2.449000
132,True,True,-1.000000,1.000000,146.610001,-523.260010,17.010000,-587.669983,-749.829956,8.340000,-0.004302,-0.002031,0.904411,-0.426636,0.000000,-0.000100,-2.446300
133,True,True,-1.000000,1.000000,141.709991,-529.510010,17.010000,-604.539978,-740.250000,8.340000,-0.004324,-0.001988,0.908713,-0.417394,0.000000,-0.000100,-2.443500
134,True,True,-1.000000,1.000000,136.669998,-535.679993,17.010000,-621.229980,-730.279968,8.340000,-0.004346,-0.001945,0.912916,-0.408121,0.000000,-0.000100,-2.440700
135,True,True,-1.000000,1.000000,131.489990,-541.769958,17.010000,-637.729980,-719.919983,8.340000,-0.004367,-0.001902,0.917019,-0.398814,0.000000,-0.000100,-2.437900
136,True,True,-1.000000,1.000000,126.180000,-547.769958,17.010000,-654.029968,-709.179993,8.340000,-0.004389,-0.001859,0.921022,-0.389482,0.000000,-0.000100,-2.435000
137,True,True,-1.000000,1.000000,120.729996,-553.679993,17.010000,-670.119995,-698.070007,8.340000,-0.004410,-0.001815,0.924926,-0.380116,0.000000,-0.000100,-2.432100
138,True,True,-1.000000,1.000000,115.149994,-559.500000,17.010000,-685.989990,-686.589966,8.340000,-0.004426,-0.001772,0.928731,-0.370724,0.000000,0.000000,-2.429100
139,True,True,-1.000000,1.000000,109.430000,-565.219971,17.010000,-701.640015,-674.739990,8.340000,-0.004443,-0.001729,0.932436,-0.361304,0.000000,0.000000,-2.426100
140,True,True,-1.000000,1.000000,103.579994,-570.839966,17.010000,-717.059998,-662.529968,8.340000,-0.004459,-0.001686,0.936041,-0.351858,0.000000,0.000000,-2.423100
141,True,True,-1.000000,1.000000,97.599998,-576.359985,17.010000,-732.239990,-649.969971,8.340000,-0.004475,-0.001643,0.939546,-0.342390,0.000000,0.000000,-2.420100
142,True,True,-1.000000,1.000000,91.500000,-581.779968,17.010000,-747.169983,-637.070007,8.340000,-0.004491,-0.001600,0.942950,-0.332901,0.000000,-0.000100,-2.417000
143,True,True,-1.000000,1.000000,85.269997,-587.089966,17.010000,-761.839966,-623.829956,8.340000,-0.004507,-0.001556,0.946254,-0.323390,0.000000,-0.000100,-2.413900
144,True,True,-1.000000,1.000000,78.919998,-592.289978,17.010000,-776.239990,-610.260010,8.340000,-0.004524,-0.001513,0.949458,-0.313857,-0.000100,-0.000100,-2.410800
145,True,True,-1.000000,1.000000,72.449997,-597.380005,17.010000,-790.369995,-596.359985,8.340000,-0.004540,-0.001465,0.952563,-0.304303,-0.000200,-0.000100,-2.407600
146,True,True,-1.000000,1.000000,65.860001,-602.349976,17.010000,-804.219971,-582.140015,8.340000,-0.004556,-0.001416,0.955568,-0.294732,-0.000200,-0.000100,-2.404400
147,True,True,-1.000000,1.000000,59.160000,-607.200012,17.010000,-817.789978,-567.609985,8.340000,-0.004572,-0.001368,0.958472,-0.285146,-0.000200,-0.000100,-2.401200
